batch,kernel_time,flops,utils,kernel_name
4192,3140.64,156.75,0.94428,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4196,3159.7,155.96,0.93952,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4200,3186.7,154.78,0.93241,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4204,3102.17,159.15,0.95873,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4208,3133.13,157.73,0.95018,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4212,3230.38,153.13,0.92247,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4216,3309.28,149.62,0.90133,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4220,3143.04,157.68,0.94988,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4224,3180.97,155.95,0.93946,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4228,3874.01,128.17,0.77211,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4232,3858.17,128.82,0.77602,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4236,3860.38,128.87,0.77633,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4240,3858.24,129.06,0.77747,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4244,3861.55,129.07,0.77753,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4248,3857.14,129.34,0.77916,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4252,3860.9,129.34,0.77916,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4256,3861.35,129.44,0.77976,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4260,3864.68,129.45,0.77982,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4264,3860.38,129.72,0.78145,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4268,3861.33,129.81,0.78199,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4272,3861.05,129.94,0.78277,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4276,3865.54,129.91,0.78259,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4280,3863.55,130.1,0.78373,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4284,3865.77,130.15,0.78404,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4288,3861.55,130.41,0.7856,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4292,3884.35,129.77,0.78175,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4296,3899.47,129.38,0.7794,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4300,3894.17,129.68,0.7812,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4304,3882.02,130.21,0.7844,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4308,3880.86,130.37,0.78536,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4312,3880.43,130.5,0.78614,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4316,3882.99,130.54,0.78639,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4320,3877.83,130.83,0.78813,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4324,3879.48,130.9,0.78855,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4328,3878.78,131.04,0.7894,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4332,3882.11,131.05,0.78946,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4336,3880.51,131.23,0.79054,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4340,3886.82,131.13,0.78994,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4344,3880.2,131.48,0.79205,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4348,3885.88,131.41,0.79163,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4352,3881.81,131.67,0.79319,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4356,3451.91,148.2,0.89277,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4360,3386.42,151.2,0.91084,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4364,3372.78,151.95,0.91536,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4368,3450.42,148.67,0.8956,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4372,3449.43,148.85,0.89669,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4376,3438.96,149.44,0.90024,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4380,3390.89,151.7,0.91386,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4384,3374.35,152.58,0.91916,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4388,3366.84,153.06,0.92205,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4392,3436.85,150.08,0.9041,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4396,3411.05,151.35,0.91175,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4400,3422.47,150.98,0.90952,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4404,3399.66,152.14,0.91651,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4408,3391.03,152.66,0.91964,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4412,3368.16,153.84,0.92675,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4416,3409.49,152.11,0.91633,ampere_fp16_s1688gemm_fp16_128x64_sliced1x2_ldg8_f2f_nn
4420,3433.81,151.17,0.91066,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4424,3325.6,156.23,0.94114,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4428,3285.8,158.26,0.95337,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4432,3355.64,155.11,0.9344,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4436,3358.07,155.14,0.93458,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4440,3293.99,158.3,0.95361,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4444,3312.55,157.55,0.9491,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4448,3291.72,158.69,0.95596,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4452,3363.15,155.46,0.93651,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4456,3334.13,156.96,0.94554,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4460,3301.9,158.63,0.9556,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4464,3300.52,158.84,0.95687,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4468,3301.71,158.92,0.95735,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4472,3329.8,157.73,0.95018,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4476,3293.17,159.62,0.96157,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4480,3325.12,158.23,0.95319,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4484,3426.85,153.67,0.92572,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4488,3510.26,150.15,0.90452,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4492,3424.51,154.05,0.92801,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4496,3469.64,152.18,0.91675,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4500,3424.29,154.33,0.9297,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4504,3455.72,153.07,0.92211,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4508,3499.1,151.3,0.91145,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4512,3424.43,154.74,0.93217,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4516,3427.3,154.75,0.93223,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4520,3430.01,154.76,0.93229,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4524,3470.84,153.08,0.92217,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4528,3492.95,152.24,0.91711,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4532,3420.29,155.61,0.93741,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4536,3490.69,152.61,0.91934,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4540,3429.08,155.49,0.93669,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4544,3494.01,152.73,0.92006,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4548,3395.09,157.32,0.94771,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4552,3437.58,155.51,0.93681,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4556,3455.67,154.84,0.93277,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4560,3425.5,156.34,0.94181,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4564,3481.81,153.94,0.92735,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4568,3452.02,155.41,0.9362,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4572,3425.26,156.76,0.94434,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4576,3451.84,155.69,0.93789,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4580,3429.72,156.83,0.94476,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4584,3461.48,155.53,0.93693,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4588,3440.46,156.61,0.94343,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4592,3419.58,157.71,0.95006,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4596,3443.26,156.76,0.94434,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4600,3435.84,157.23,0.94717,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4604,3500.35,154.47,0.93054,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4608,3460.43,156.39,0.94211,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4612,4166.97,129.98,0.78301,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4616,4136.85,131.04,0.7894,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4620,4139.59,131.07,0.78958,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4624,4137.39,131.25,0.79066,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4628,4140.31,131.27,0.79078,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4632,4140.55,131.38,0.79145,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4636,4135.9,131.64,0.79301,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4640,4135.69,131.76,0.79373,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4644,4162.81,131.02,0.78928,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4648,4139.91,131.85,0.79428,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4652,4141.48,131.92,0.7947,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4656,4138.7,132.12,0.7959,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4660,4138.81,132.23,0.79657,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4664,4139.59,132.32,0.79711,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4668,4136.79,132.52,0.79831,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4672,4138.06,132.59,0.79873,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4676,3574.07,153.65,0.9256,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4680,3538.98,155.31,0.9356,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4684,3559.38,154.55,0.93102,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4688,3605.03,152.72,0.92,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4692,3629.65,151.81,0.91452,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4696,3640.86,151.48,0.91253,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4700,3629.12,152.09,0.9162,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4704,3690.49,149.69,0.90175,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4708,3590.86,153.98,0.92759,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4712,3584.41,154.39,0.93006,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4716,3633.53,152.43,0.91825,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4720,3570.88,155.23,0.93512,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4724,3683.06,150.63,0.90741,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4728,3585.42,154.87,0.93295,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4732,3686.59,150.74,0.90807,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4736,3568.95,155.84,0.9388,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4740,3559.32,156.4,0.94217,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4744,3539.15,157.42,0.94831,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4748,3500.38,159.3,0.95964,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4752,3548.89,157.25,0.94729,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4756,3541.18,157.73,0.95018,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4760,3488.73,160.24,0.9653,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4764,3530.61,158.47,0.95464,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4768,3481.11,160.86,0.96904,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4772,3536.53,158.47,0.95464,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4776,3547.57,158.11,0.95247,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4780,3487.48,160.97,0.9697,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4784,3536.26,158.88,0.95711,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4788,3492.76,160.99,0.96982,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4792,3673.62,153.19,0.92283,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4796,3533.23,159.41,0.9603,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4800,3549.34,158.82,0.95675,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
4804,3724.25,151.49,0.91259,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4808,3655.56,154.46,0.93048,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4812,3663.05,154.28,0.9294,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4816,3668.73,154.17,0.92873,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4820,3691.85,153.33,0.92367,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4824,3637.44,155.75,0.93825,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4828,3664.73,154.72,0.93205,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4832,3630.33,156.31,0.94163,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4836,3719.27,152.7,0.91988,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4840,3639.21,156.19,0.9409,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4844,3659.54,155.45,0.93645,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4848,3656.56,155.71,0.93801,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4852,3639.76,156.55,0.94307,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4856,3730.36,152.88,0.92096,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4860,3659.95,155.95,0.93946,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4864,3737.21,152.85,0.92078,ampere_fp16_s1688gemm_fp16_64x128_sliced1x2_ldg8_f2f_nn
4868,4397.61,130.0,0.78313,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4872,4398.85,130.07,0.78355,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4876,4399.03,130.17,0.78416,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4880,4398.95,130.28,0.78482,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4884,4397.09,130.45,0.78584,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4888,4399.04,130.49,0.78608,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4892,4401.56,130.53,0.78633,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4896,4397.59,130.75,0.78765,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4900,4398.93,130.82,0.78807,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4904,4401.77,130.84,0.78819,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4908,4399.35,131.02,0.78928,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4912,4399.24,131.13,0.78994,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4916,4400.52,131.2,0.79036,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4920,4397.45,131.4,0.79157,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4924,4401.66,131.38,0.79145,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4928,4400.35,131.52,0.79229,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
4932,3715.15,155.91,0.93922,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4936,3784.14,153.19,0.92283,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4940,3676.65,157.79,0.95054,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4944,3748.94,154.88,0.93301,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4948,3725.49,155.98,0.93964,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4952,3712.73,156.64,0.94361,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4956,3692.25,157.64,0.94964,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4960,3762.13,154.83,0.93271,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4964,3696.07,157.73,0.95018,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4968,3717.33,156.95,0.94548,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4972,3692.93,158.12,0.95253,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4976,3733.33,156.53,0.94295,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4980,3739.18,156.41,0.94223,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4984,3711.64,157.7,0.95,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4988,3750.99,156.17,0.94078,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4992,3719.75,157.61,0.94946,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
4996,3815.02,153.8,0.92651,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5000,3731.86,157.35,0.94789,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5004,3711.62,158.33,0.9538,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5008,3739.46,157.28,0.94747,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5012,3706.86,158.79,0.95657,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5016,3747.23,157.2,0.94699,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5020,3705.64,159.1,0.95843,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5024,3755.35,157.11,0.94645,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5028,3703.81,159.43,0.96042,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5032,3755.6,157.35,0.94789,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5036,3709.88,159.42,0.96036,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5040,3746.32,158.0,0.95181,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5044,3790.61,156.27,0.94139,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5048,3921.33,151.18,0.91072,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5052,3726.05,159.23,0.95922,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5056,3749.81,158.35,0.95392,ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_nn
5060,3736.97,159.02,0.95795,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5064,3781.07,157.29,0.94753,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5068,3914.73,152.04,0.9159,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5072,3767.18,158.12,0.95253,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5076,3761.37,158.49,0.95476,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5080,3785.02,157.62,0.94952,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5084,3747.62,159.32,0.95976,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5088,3843.59,155.46,0.93651,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5092,3786.35,157.94,0.95145,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5096,3787.45,158.02,0.95193,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5100,3782.61,158.34,0.95386,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5104,3762.94,159.29,0.95958,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5108,3785.67,158.46,0.95458,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5112,3805.76,157.75,0.9503,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5116,3796.55,158.26,0.95337,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5120,3801.3,158.18,0.95289,ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_nn
5124,4664.34,129.01,0.77717,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5128,4662.82,129.16,0.77807,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5132,4658.84,129.37,0.77934,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5136,4658.95,129.47,0.77994,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5140,4660.15,129.53,0.7803,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5144,4656.31,129.74,0.78157,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5148,4657.65,129.8,0.78193,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5152,4659.64,129.85,0.78223,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5156,4655.87,130.06,0.78349,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5160,4658.13,130.09,0.78367,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5164,4658.33,130.19,0.78428,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5168,4658.44,130.29,0.78488,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5172,4657.05,130.43,0.78572,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5176,4657.17,130.52,0.78627,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5180,4656.96,130.63,0.78693,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5184,4659.24,130.67,0.78717,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5188,4655.73,130.87,0.78837,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5192,4654.47,131.0,0.78916,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
5196,4655.15,131.09,0.7897,ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_nn
